Supplier,Purchase Currency,BRAND,TYPE,SUBTYPE,SKU,EAN,Product Name,Base Price/Unit (USD),Purchase Price/Unit,QTY,TOTAL (USD),Remarks,Incoming Stocks,Incoming Stocks (USD),Allocated Stocks,Allocated Stocks (USD),Non-Allocated Stocks,Non-Allocated Stocks (USD),Total Stocks,SOH + In Transit Stock (USD),PO Number
Clarin (USD),USD,CLN,POSM,Sample,01591700,,BODY SHAPI NG CRM 8ML SPL,0,0,60.00000,0,CLN 0807,0,0,0,0,60.00000,0,60.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80056366,,BRI GHT PLUS SERUM SAMPLE 3ML,0,0,40.00000,0,CLN 0807,0,0,0,0,40.00000,0,40.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80077137,,DS EYE SACHET 0. 9ML,0,0,50.00000,0,CLN 0807,0,0,0,0,50.00000,0,50.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80033529,,EF DAY CREAM AST SAMP 5ML,0,0,60.00000,0,CLN 0807,0,0,0,0,60.00000,0,60.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80056463,,EF NECK SAMPLE WI TH BOX 5ML,0,0,40.00000,0,CLN 0807,0,0,0,0,40.00000,0,40.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80027232,,EXFOL BODY SCRUB SMPL 8ML,0,0,40.00000,0,CLN 0807,0,0,0,0,40.00000,0,40.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80054993,,FRESH SCRUB TUBE SAMPLE 5ML,0,0,40.00000,0,CLN 0807,0,0,0,0,40.00000,0,40.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80081191,,MA DAY CREAM AST SAMP 5ML,0,0,40.00000,0,CLN 0807,0,0,0,0,40.00000,0,40.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80012023,,MA DAY CREAMSPF20 5ML SAMPLE,0,0,120.00000,0,CLN 0807,0,0,0,0,120.00000,0,120.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80031007,,MASK SOS HYDRA SAMPLE TUBE 5ML,0,0,40.00000,0,CLN 0807,0,0,0,0,40.00000,0,40.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80031005,,MASK SOS PURE SAMPLE TUBE 5ML,0,0,40.00000,0,CLN 0807,0,0,0,0,40.00000,0,40.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80085977,,MEN EXFOLIATING CLEANSER 5ML,0,0,130.00000,0,CLN 0807,0,0,0,0,130.00000,0,130.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80043412,,MYC BEAUTI FYI NG MI ST SAMPLE1. 5,0,0,40.00000,0,CLN 0807,0,0,0,0,40.00000,0,40.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80043409,,MYC COMFORT HYD CR DSS SAMP5ML,0,0,40.00000,0,CLN 0807,0,0,0,0,40.00000,0,40.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80043410,,MYC MATI FY HYD CRM COS SAMP5ML,0,0,40.00000,0,CLN 0807,0,0,0,0,40.00000,0,40.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80073049,,MYC MI CEL CLEAN WATER SAMP10ML,0,0,40.00000,0,CLN 0807,0,0,0,0,40.00000,0,40.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80043408,,MYC REF HYD CRM NS SAMPLE5ML,0,0,20.00000,0,CLN 0807,0,0,0,0,20.00000,0,20.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80043411,,MYC RELAX SLEEP MASK SAMP5ML,0,0,40.00000,0,CLN 0807,0,0,0,0,40.00000,0,40.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80050532,,RRC SAMPTUBE WBOX 5ML,0,0,40.00000,0,CLN 0807,0,0,0,0,40.00000,0,40.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80009082,,SMP MA NI GHT CRM LI GHT 5ML,0,0,40.00000,0,CLN 0807,0,0,0,0,40.00000,0,40.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Sample,80071277,,UV PLUS TRANSLU SAMPLE 3ML,0,0,112.00000,0,CLN 0807,0,0,0,0,112.00000,0,112.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80025459,,1STEP FAC. CLEAN. 200ML DEMO 17,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80025462,,1STEP FAC. CLEANSER 10ML ECH 17,0,0,40.00000,0,CLN 0807,0,0,0,0,40.00000,0,40.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80080989,,BODY FIT SAMP 8ML WORLD,0,0,70.00000,0,CLN 0807,0,0,0,0,70.00000,0,70.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,01591300,,BODY SHAPI NG CREAM 200ML TSTR,0,0,5.00000,0,CLN 0807,0,0,0,0,5.00000,0,5.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80049468,,BUST EXTRA LI FT GEL TSTR,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80025865,,DOUBLE SERUM TESTER 30ML,0,0,12.00000,0,CLN 0807,0,0,0,0,12.00000,0,12.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80026252,,DOUBLE SERUM TESTER W/ BOX 50ML,0,0,28.00000,0,CLN 0807,0,0,0,0,28.00000,0,28.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80077135,,DS EYE TEST 20ML,0,0,4.00000,0,CLN 0807,0,0,0,0,4.00000,0,4.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80081234,,EF DAY CREAM AST TEST 50ML,0,0,5.00000,0,CLN 0807,0,0,0,0,5.00000,0,5.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80033518,,EF DAY CRM TEST SPF15 50ML 18,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80068130,,EV FL 108W TESTER 15ML 20,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80068133,,EV FL 109C TESTER 15ML 20,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80068135,,EV FL 110. 5W TESTER 15ML 20,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80068139,,EV FL 112. 5W TESTER 15ML 20,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80068141,,EV FL 113C TESTER 15ML 20,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80053032,,EV YOUTH FLUI D 107 TST 15ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80078439,,HAND NAIL TREAT CR TEST 100ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80035186,,HE LI P BALM TESTER 15ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80018842,,HYDRA- ESS BI- SERUM TEST 30ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80045061,,I NSTANT PORELESS TESTER 20ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80032944,,JOLI ROUGE VELVET 732V TESTER,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80032947,,JOLI ROUGE VELVET 758V TESTER,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80087545,,LI P COMFORT OI L 02 TESTER,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80084597,,LI P COMFORT OI L 03 TESTER,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80084598,,LI P COMFORT OI L 04 TESTER,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80084599,,LI P COMFORT OI L 05 TESTER,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80084601,,LI P COMFORT OI L 08 TESTER,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80060085,,LI P COMFORT OI L I NT 03 TEST,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80060087,,LI P COMFORT OI L I NT 05 TEST,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80060090,,LI P COMFORT OI L I NT 08 TEST,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80057070,,LI P PERFECTOR 02 TEST 12ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80057073,,LI P PERFECTOR 07 TEST 12ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80081937,,LIP PERFECTOR 01 TEST 12ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80081940,,LIP PERFECTOR 06 TEST 12ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80081941,,LIP PERFECTOR 08 TEST 12ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80081189,,MA DAY CREAM AST TEST 50ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80082196,,MA NIGHT CR COMFORT TEST50ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80030999,,MASK SOS HYDRA TESTER 75ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80030997,,MASK SOS PURETE TESTER 75ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80080010,,MASLI FT&CURL01 TESTER,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80080650,,MEN ANTI PERSP. ROLLON TEST 50ML,0,0,11.00000,0,CLN 0807,0,0,0,0,11.00000,0,11.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80085976,,MEN EXFOLI ATI NG CLN TEST125ML,0,0,11.00000,0,CLN 0807,0,0,0,0,11.00000,0,11.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80060673,,MI LKY BOOST 04 TESTER 30ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80060674,,MI LKY BOOST 05 TESTER 30ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80076244,,MRBL DEMO 200ML,0,0,11.00000,0,CLN 0807,0,0,0,0,11.00000,0,11.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80076247,,MRBL TUBE 8ML W/ O CARTON,0,0,130.00000,0,CLN 0807,0,0,0,0,130.00000,0,130.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80057140,,MYC BLACKHEADS 2ML/ 50ML TEST,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80043431,,MYC BLEMISH TARGE CRM TEST15ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80043424,,MYC COMF HYD CR DSS TEST50ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80073046,,MYC MI CE CLEAN WATER TEST200ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80043430,,MYC PORE&SHI NE ERASER TEST3. 2G,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80043427,,MYC RE- FRESH MI ST TEST 100ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80043423,,MYC REF HYD CRM NS TEST 50ML,0,0,2.00000,0,CLN 0807,0,0,0,0,2.00000,0,2.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80043426,,MYC RELAX SLEEP MASK TEST 50ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80058253,,NL DAY CREAM TESTER 50ML,0,0,9.00000,0,CLN 0807,0,0,0,0,9.00000,0,9.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80058254,,NL NI GHT CREAM TESTER 50ML,0,0,5.00000,0,CLN 0807,0,0,0,0,5.00000,0,5.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,00596300,,ROLL ON DEODORANT TEST 50ML,0,0,14.00000,0,CLN 0807,0,0,0,0,14.00000,0,14.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80050530,,ROSY RADI ANCE CR TESTER 50ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80074510,,SELFTAN BODY BOOSTER TEST 30ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80074507,,SELFTAN MILK DEMO 125ML 21,0,0,10.00000,0,CLN 0807,0,0,0,0,10.00000,0,10.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80039731,,SKI N I LLUSI ON 107 TST 15ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80039732,,SKI N I LLUSI ON 108 TST 15ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80039735,,SKI N I LLUSI ON 109 TST 15ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80039740,,SKI N I LLUSI ON 113 TST 15ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80080596,,SOS PRI MER 00 TEST 30ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80002601,,SR NEW SERUM TESTER 30ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80084508,,SRE HAND CREAM TEST 100ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80045946,,STRETCH MARK TESTER 175ML,0,0,10.00000,0,CLN 0807,0,0,0,0,10.00000,0,10.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80012021,,TEST MA DAY CRM SPF20 50,0,0,10.00000,0,CLN 0807,0,0,0,0,10.00000,0,10.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80054613,,TONI C BATH TESTER 200ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80068484,,TOTAL EYE LI FT TESTER 15ML,0,0,12.00000,0,CLN 0807,0,0,0,0,12.00000,0,12.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80009059,,TST MA NI GHT CRM LI GHT 50ML,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80011670,,VOLUME MASCARA 01 TESTER,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80018077,,WATER LI P STAI N 01 TESTER,0,0,6.00000,0,CLN 0807,0,0,0,0,6.00000,0,6.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80018079,,WATER LI P STAI N 03 TESTER,0,0,5.00000,0,CLN 0807,0,0,0,0,5.00000,0,5.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80036537,,WATER LI P STAI N 04 TESTER,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80018078,,WATER LIP STAIN 02 TESTER,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80044983,,WATERPROOF EYE PENCI L 05 TEST,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80070104,,WATERPROOF EYE PENCIL,0,0,3.00000,0,CLN 0807,0,0,0,0,3.00000,0,3.00000,0,PO0476
Clarin (USD),USD,CLN,POSM,Tester,80060769,,WP 4D MASC WTP TESTER 01,0,0,4.00000,0,CLN 0807,0,0,0,0,4.00000,0,4.00000,0,PO0476
COTY (SGD),SGD,CK,Catalogue,Fragrances,65229077000,3614224871284,CK ET AIR MEN RG EDT 100ml 3.4 18 IV,0,20.1300,20.00000,0,COTYSG 3012,0,0,0,0,20.00000,0,20.00000,0,PO0193
COTY (SGD),SGD,CK,Catalogue,Fragrances,65793936000,3614220542959,CK ETFW RG EDP 100ml MODERN 15 IV,0,20.4000,24.00000,0,COTYSG 3012,0,0,0,0,24.00000,0,24.00000,0,PO0193
COTY (SGD),SGD,CK,Catalogue,Fragrances,65100045000,3614225358463,CK NEW F RG EDP 100ml 18 IV,0,37.4000,36.00000,0,COTYSG 3012,0,0,0,0,36.00000,0,36.00000,0,PO0193
COTY (SGD),SGD,DAV,Catalogue,Fragrances,46440012000,3614228174435,DAV CW INT RG EDP HER 100ml 19IV,0,20.4000,30.00000,0,COTYSG 3012,0,0,0,0,30.00000,0,30.00000,0,PO0193
COTY (SGD),SGD,DAV,Catalogue,Fragrances,46440007000,3614228174237,DAV CW INT RG EDP NS 75ml 19IV,0,15.5000,36.00000,0,COTYSG 3012,0,0,0,0,36.00000,0,36.00000,0,PO0193
COTY (SGD),SGD,HB,Catalogue,Fragrances,99240002462,737052351100,Boss Bottled EDT 100ml Gal,0,27.7400,200.00000,0,COTYSG 3012,0,0,0,0,200.00000,0,200.00000,0,PO0193
COTY (SGD),SGD,HB,Catalogue,Fragrances,99240004744,737052351001,BOSS BOTTLED EDT 30ML,0,16.3500,3244.00000,0,Coty 2304,0,0,0,0,3244.00000,0,3244.00000,0,PO0246
COTY (SGD),SGD,HB,Catalogue,Fragrances,82465920,8005610340784,BOSS HUGO DEODORANT GAL,0,8.7000,12.00000,0,COTYSG 3012,0,0,0,0,12.00000,0,12.00000,0,PO0193
COTY (SGD),SGD,HB,Catalogue,Fragrances,99350038003,737052320441,HB HMAN RG DEOSTICK 75ml 19 IV,0,8.7000,6.00000,0,COTYSG 3012,0,0,0,0,6.00000,0,6.00000,0,PO0193
COTY (SGD),SGD,DAV,POSM,Tester,10000007695,3414202001227,DAV Demo CWM EDT NS 125 08 N/P,0,0,25.00000,0,COTYSG 3012,0,0,0,0,25.00000,0,25.00000,0,PO0193
COTY (SGD),SGD,DAV,POSM,Tester,10000007693,3414202011714,DAV Demo CWW EDT NS 100 08 N/P,0,0,24.00000,0,COTYSG 3012,0,0,0,0,24.00000,0,24.00000,0,PO0193
COTY (SGD),SGD,HB,POSM,Tester,99350043771,3614226764218,HB BOT SOCCER TST EDT SPRY 100ml 20 IV,0,0,25.00000,0,COTYSG 3012,0,0,0,0,25.00000,0,25.00000,0,PO0193
COTY (USD),USD,CK,Catalogue,Fragrances,99350070989,88300107407,CK CKO RG EDT NS100ml LIL 20IV,0,14.8000,216.00000,0,COTY 2705,0,0,0,0,216.00000,0,216.00000,0,PO0415
COTY (USD),USD,CK,Catalogue,Fragrances,99350070990,88300107438,CK CKO RG EDT NS200ml LIL 20IV,0,20.4000,96.00000,0,COTY 2705,0,0,0,0,96.00000,0,96.00000,0,PO0415
COTY (USD),USD,CK,Catalogue,Fragrances,99350073095,88300162581,CK Epw EDP 15ml LIL 20IV,0,2.6100,240.00000,0,COTY 2705,0,0,0,0,240.00000,0,240.00000,0,PO0415
COTY (USD),USD,CK,Catalogue,Fragrances,65440151000,3614229135145,CK ET EDP M EDP RG 100ml 19IV,0,21.2000,180.00000,0,COTY 2705,0,0,0,0,180.00000,0,180.00000,0,PO0415
COTY (USD),USD,CK,Catalogue,Fragrances,65605510006,88300605514,CK Etm RG EDT NS 100ml 16 IV,0,20.2000,180.00000,0,COTY 2705,0,0,0,0,180.00000,0,180.00000,0,PO0415
COTY (USD),USD,CK,Catalogue,Fragrances,10000007879,88300601400,CK Etw RG EDP 100ml 16 IV,0,22.8000,240.00000,0,COTY 2705,0,0,0,0,240.00000,0,240.00000,0,PO0415
COTY (USD),USD,DAV,Catalogue,Fragrances,10000007669,3414202000565,CWM EDT NS 75 08 N/P,0,13.4000,180.00000,0,COTY 2705,0,0,0,0,180.00000,0,180.00000,0,PO0415
COTY (USD),USD,DAV,Catalogue,Fragrances,99350046270,3614229387049,DAV CW Ods RG Perfume Man 100ml 20 IV,0,21.6000,175.00000,0,COTY 2705,0,0,0,0,175.00000,0,175.00000,0,PO0415
COTY (USD),USD,CHL,POSM,Tester,99350081236,3614228842815,CHL Sign Fy22 Tst EDP 100ml Nat 21 IV,0,9.2600,24.00000,0,COTY 2705,0,0,0,0,24.00000,0,24.00000,0,PO0415
COTY (USD),USD,CK,POSM,Tester,99350073094,88300162529,CK Epw Tst EDP Spray 100ml LIL,0,6.8900,9.00000,0,COTY 3007,0,0,0,0,9.00000,0,9.00000,0,PO0293
COTY (USD),USD,CK,POSM,Tester,99240012319,88300195510,CK Eternity M EDT 100ml TST,0,3.6800,7.00000,0,COTY 3007,0,0,0,0,7.00000,0,7.00000,0,PO0293
COTY (USD),USD,CK,POSM,Tester,10000003357,88300197439,CK One EDT Spray 200ml TST,0,3.4200,400.00000,0,COTY 3007,0,0,0,0,400.00000,0,400.00000,0,PO0293
COTY (USD),USD,DAV,POSM,Tester,10000007695,3414202001227,DAV Demo CWM EDT NS 125 08 N/P,0,2.2400,25.00000,0,COTY 3007,0,0,0,0,25.00000,0,25.00000,0,PO0293
COTY (USD),USD,DAV,POSM,Tester,10000007693,3414202011714,DAV Demo CWW EDT NS 100 08 N/P,0,2.2400,30.00000,0,COTY 3007,0,0,0,0,30.00000,0,30.00000,0,PO0293
COTY (USD),USD,LCS,POSM,Tester,99240002459,737052413129,EDL 12.12 Blanc EDT 100ml Test,0,3.9600,585.00000,0,COTY 3007,0,0,0,0,585.00000,0,585.00000,0,PO0293
Creation Luxe Design (EUR),EUR,MT,Catalogue,Fragrances,PFPARM088100010,3760260450454,Amber & Spices 100ml,0,27.5000,6.00000,0,MT CH 1602 - ETA SIN 2707,0,0,0,0,6.00000,0,6.00000,0,PO0408
Creation Luxe Design (EUR),EUR,MT,Catalogue,Fragrances,PFPARM285100002,3760260456661,Amber Musk EDP 100ml,0,28.7500,6.00000,0,MT CH 1602 - ETA SIN 2707,0,0,0,0,6.00000,0,6.00000,0,PO0408
Creation Luxe Design (EUR),EUR,MT,Catalogue,Fragrances,PFPARM332100005A,3760260450539,Aoud Ambre EDP 100ml,0,27.5000,6.00000,0,MT CH 1602 - ETA SIN 2707,0,0,0,0,6.00000,0,6.00000,0,PO0408
Creation Luxe Design (EUR),EUR,MT,Catalogue,Fragrances,PFPARM327100013A,,Aoud Cuir d'Arabie_A 100 ml,0,27.5000,6.00000,0,MT CH 1602 - ETA SIN 2707,0,0,0,0,6.00000,0,6.00000,0,PO0408
Creation Luxe Design (EUR),EUR,MT,Catalogue,Fragrances,PFPARM318100005A,3760260450669,Aoud Damascus 100ml,0,27.5000,6.00000,0,MT CH 1602 - ETA SIN 2707,0,0,0,0,6.00000,0,6.00000,0,PO0408
Creation Luxe Design (EUR),EUR,MT,Catalogue,Fragrances,PFPARM333100005A,3760260450218,Aoud Greedy 100ml,0,27.5000,6.00000,0,MT CH 1602 - ETA SIN 2707,0,0,0,0,6.00000,0,6.00000,0,PO0408
Creation Luxe Design (EUR),EUR,MT,Catalogue,Fragrances,PFPARM305100005A,3760260450188,Aoud Leather 100ml,0,27.5000,6.00000,0,MT CH 1602 - ETA SIN 2707,0,0,0,0,6.00000,0,6.00000,0,PO0408
Creation Luxe Design (EUR),EUR,MT,Catalogue,Fragrances,PFPARM098100019,,Aoud Lime 100 ml,0,27.5000,6.00000,0,MT CH 1602 - ETA SIN 2707,0,0,0,0,6.00000,0,6.00000,0,PO0408
Creation Luxe Design (EUR),EUR,MT,Catalogue,Fragrances,PFPARM101100007,3760260450898,Aoud Musk 100ml,0,27.5000,6.00000,0,MT CH 1602 - ETA SIN 2707,0,0,0,0,6.00000,0,6.00000,0,PO0408
Creation Luxe Design (EUR),EUR,MT,Catalogue,Fragrances,PFPARM186100011,3760260451512,Aoud Night 100ml,0,28.7500,6.00000,0,MT CH 1602 - ETA SIN 2707,0,0,0,0,6.00000,0,6.00000,0,PO0408
Creation Luxe Design (EUR),EUR,MT,Catalogue,Fragrances,PFPARM359100001,,Aqua Palma 100 ml,0,30.0000,6.00000,0,MT CH 1602 - ETA SIN 2707,0,0,0,0,6.00000,0,6.00000,0,PO0408
Creation Luxe Design (EUR),EUR,MT,Catalogue,Fragrances,PFPARM306100014,3760260455770,Arabians EDP 100ml,0,30.0000,6.00000,0,MT CH 1602 - ETA SIN 2707,0,0,0,0,6.00000,0,6.00000,0,PO0408
